StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade
56159,Student56159,Male,82,34,71,1,Low,66
56160,Student56160,Male,73,34,69,2,High,73
56161,Student56161,Female,70,5,66,0,Low,50
56162,Student56162,Female,97,28,83,2,High,80
56163,Student56163,Female,78,9,91,5,Medium,73
56164,Student56164,Male,81,30,92,5,Low,75
56165,Student56165,Female,82,20,85,3,High,77
56166,Student56166,Female,88,31,94,2,High,86
56167,Student56167,Female,87,19,89,4,High,78
56168,Student56168,Female,72,16,61,5,High,62
56169,Student56169,Female,75,11,72,3,Medium,68
56170,Student56170,Male,81,26,67,0,Low,59
56171,Student56171,Male,96,12,63,2,Medium,69
56172,Student56172,Female,96,25,77,3,Low,71
56173,Student56173,Female,86,15,93,5,Medium,79
56174,Student56174,Male,90,7,64,3,High,71
56175,Student56175,Female,70,21,68,1,High,62
56176,Student56176,Male,86,29,77,5,Medium,74
56177,Student56177,Male,75,33,85,4,High,77
56178,Student56178,Female,70,28,86,1,High,69
56179,Student56179,Male,90,28,61,0,High,66
56180,Student56180,Female,98,16,65,2,Low,69
56181,Student56181,Female,85,12,93,0,High,76
56182,Student56182,Male,93,15,95,1,High,77
56183,Student56183,Female,85,27,70,0,Medium,63
56184,Student56184,Male,91,13,95,4,High,82
56185,Student56185,Female,81,8,77,4,Medium,65
56186,Student56186,Male,70,16,63,0,Medium,56
56187,Student56187,Male,83,10,83,1,High,72
56188,Student56188,Female,86,23,66,1,Medium,66
56189,Student56189,Female,88,24,94,4,Medium,85
56190,Student56190,Female,78,29,80,4,High,79
56191,Student56191,Female,95,23,76,4,Medium,76
56192,Student56192,Female,76,8,86,2,High,70
56193,Student56193,Female,91,12,61,3,High,67
56194,Student56194,Female,84,10,69,4,Medium,73
56195,Student56195,Female,84,9,76,4,Medium,70
56196,Student56196,Female,84,32,67,3,High,77
56197,Student56197,Female,96,13,79,4,High,77
56198,Student56198,Male,70,28,93,0,High,69
56199,Student56199,Female,85,11,78,4,Low,66
56200,Student56200,Female,90,30,85,5,Medium,85
56201,Student56201,Male,79,7,83,3,Medium,66
56202,Student56202,Male,85,23,68,1,Medium,71
56203,Student56203,Male,70,17,61,3,Medium,61
56204,Student56204,Female,96,31,86,2,High,82
56205,Student56205,Male,77,23,62,0,Low,58
56206,Student56206,Female,94,16,91,5,High,87
56207,Student56207,Male,97,29,87,0,High,77
56208,Student56208,Male,95,11,63,1,Low,60
56209,Student56209,Male,81,14,74,1,High,71
56210,Student56210,Female,76,12,78,3,High,73
56211,Student56211,Female,86,17,77,5,Medium,79
56212,Student56212,Male,71,35,87,1,High,69
56213,Student56213,Male,77,30,83,2,High,78
56214,Student56214,Female,95,27,61,0,High,74
56215,Student56215,Male,74,25,62,4,Medium,69
56216,Student56216,Female,98,29,75,1,Medium,78
56217,Student56217,Male,71,15,91,4,High,75
56218,Student56218,Male,81,32,66,0,Medium,64
56219,Student56219,Female,77,13,89,2,Low,65
56220,Student56220,Male,80,8,92,2,Low,65
56221,Student56221,Female,93,33,68,1,Medium,73
56222,Student56222,Female,83,21,67,1,Medium,66
56223,Student56223,Female,81,26,88,3,High,74
56224,Student56224,Male,76,25,82,4,Low,67
56225,Student56225,Male,80,34,68,1,Medium,70
56226,Student56226,Female,89,29,66,2,High,76
56227,Student56227,Male,88,21,74,0,High,66
56228,Student56228,Male,73,23,94,3,Medium,70
56229,Student56229,Female,78,11,73,2,Medium,68
56230,Student56230,Female,84,25,60,1,High,65
56231,Student56231,Male,89,20,73,3,High,78
56232,Student56232,Male,85,24,67,0,High,70
56233,Student56233,Male,71,23,87,2,Medium,68
56234,Student56234,Female,89,32,86,0,High,82
56235,Student56235,Female,80,15,89,3,Medium,73
56236,Student56236,Male,71,31,82,0,Low,62
56237,Student56237,Female,90,8,88,5,Low,73
56238,Student56238,Male,94,22,93,5,High,86
56239,Student56239,Male,84,23,68,4,High,73
56240,Student56240,Female,77,7,85,4,Medium,68
56241,Student56241,Female,85,15,80,3,Low,70
56242,Student56242,Male,85,23,70,2,Medium,69
56243,Student56243,Female,87,29,92,4,Medium,80
56244,Student56244,Female,81,24,62,4,Medium,67
56245,Student56245,Male,77,20,73,1,High,71
56246,Student56246,Female,94,22,95,0,High,77
56247,Student56247,Male,86,21,65,3,Medium,73
56248,Student56248,Male,77,13,86,4,Medium,74
56249,Student56249,Female,84,33,79,5,High,85
56250,Student56250,Female,77,6,67,2,High,64
56251,Student56251,Female,73,24,87,3,Low,64
56252,Student56252,Female,88,28,72,4,High,74
56253,Student56253,Female,90,8,70,0,High,63
56254,Student56254,Female,88,12,95,2,High,78
56255,Student56255,Female,78,26,61,2,High,65
56256,Student56256,Male,74,26,80,5,Low,72
56257,Student56257,Female,77,24,60,1,Medium,58
56258,Student56258,Female,94,20,85,4,High,80
56259,Student56259,Female,81,29,94,3,High,83
56260,Student56260,Male,100,35,70,0,High,77
56261,Student56261,Male,89,23,61,4,Medium,74
56262,Student56262,Female,89,24,66,5,High,77
56263,Student56263,Male,80,23,91,1,High,71
56264,Student56264,Male,86,8,69,5,Medium,66
56265,Student56265,Female,94,11,78,4,Medium,79
56266,Student56266,Female,77,27,64,0,Medium,61
56267,Student56267,Male,78,12,87,5,High,72
56268,Student56268,Female,87,27,85,1,High,79
56269,Student56269,Male,90,15,94,4,High,87
56270,Student56270,Male,73,33,77,5,High,74
56271,Student56271,Female,97,18,75,1,High,77
56272,Student56272,Female,78,34,82,4,High,78
56273,Student56273,Female,73,17,65,2,Medium,65
56274,Student56274,Female,93,25,73,1,High,76
56275,Student56275,Female,82,26,63,3,Medium,66
56276,Student56276,Male,92,32,77,5,Medium,82
56277,Student56277,Male,88,8,64,0,Medium,65
56278,Student56278,Female,91,18,77,2,Medium,68
56279,Student56279,Female,73,12,72,1,Medium,58
56280,Student56280,Male,93,24,60,1,High,72
56281,Student56281,Male,77,13,68,3,Medium,64
56282,Student56282,Male,90,24,78,5,Medium,82
56283,Student56283,Male,88,15,60,2,High,67
56284,Student56284,Female,97,13,87,0,High,75
56285,Student56285,Female,73,18,78,5,High,70
56286,Student56286,Male,89,7,95,1,Medium,73
56287,Student56287,Male,71,6,72,0,High,62
56288,Student56288,Female,76,32,93,1,Medium,77
56289,Student56289,Female,77,22,86,3,High,77
56290,Student56290,Female,97,5,66,3,Medium,72
56291,Student56291,Male,75,27,87,0,High,67
56292,Student56292,Female,81,20,93,0,High,73
56293,Student56293,Male,92,7,89,1,High,74
56294,Student56294,Female,93,17,79,1,Medium,76
56295,Student56295,Female,70,21,79,0,Low,55
56296,Student56296,Male,79,21,67,0,Low,59
56297,Student56297,Female,79,17,61,5,Low,63
56298,Student56298,Female,84,11,72,2,High,66
56299,Student56299,Female,74,34,88,5,Low,79
56300,Student56300,Male,97,26,84,0,Low,76
56301,Student56301,Female,95,29,66,5,High,81
56302,Student56302,Male,79,16,90,5,Low,75
56303,Student56303,Female,90,21,78,3,High,81
56304,Student56304,Male,71,34,92,1,Medium,70
56305,Student56305,Male,90,28,91,5,High,90
56306,Student56306,Female,85,12,84,4,High,75
56307,Student56307,Male,74,11,95,2,Low,65
56308,Student56308,Female,81,6,69,5,Medium,64
56309,Student56309,Male,92,32,75,5,Low,81
56310,Student56310,Male,98,5,78,5,High,81
56311,Student56311,Female,89,6,64,3,High,64
56312,Student56312,Female,84,6,65,5,High,66
56313,Student56313,Female,79,7,80,2,High,68
56314,Student56314,Female,84,26,87,5,Medium,78
56315,Student56315,Female,75,14,81,4,High,73
56316,Student56316,Female,83,14,88,5,Low,74
56317,Student56317,Male,86,25,83,2,Medium,78
56318,Student56318,Female,74,31,82,3,Medium,76
56319,Student56319,Male,83,7,87,3,Low,71
56320,Student56320,Female,89,21,90,1,Medium,75
56321,Student56321,Female,99,31,88,0,High,81
56322,Student56322,Female,74,29,86,1,Low,65
56323,Student56323,Female,98,27,89,3,Medium,87
56324,Student56324,Male,89,11,82,1,High,72
56325,Student56325,Female,82,21,61,4,High,73
56326,Student56326,Male,87,10,83,3,Medium,75
56327,Student56327,Male,79,17,69,4,High,69
56328,Student56328,Male,88,35,84,2,Medium,80
56329,Student56329,Female,86,9,78,5,High,78
56330,Student56330,Male,91,27,64,5,Medium,76
56331,Student56331,Female,83,29,66,2,Medium,66
56332,Student56332,Male,88,8,67,2,High,65
56333,Student56333,Male,74,35,60,4,Medium,67
56334,Student56334,Male,80,8,82,3,High,74
56335,Student56335,Male,74,25,76,1,Medium,66
56336,Student56336,Male,88,17,62,0,High,67
56337,Student56337,Female,73,33,61,2,High,68
56338,Student56338,Male,71,23,63,3,High,61
56339,Student56339,Male,86,22,81,0,Medium,68
56340,Student56340,Male,72,28,79,4,High,72
56341,Student56341,Male,72,22,81,2,Medium,69
56342,Student56342,Female,83,30,94,4,Medium,84
56343,Student56343,Male,75,33,63,1,High,67
56344,Student56344,Male,95,16,60,3,High,70
56345,Student56345,Female,92,13,84,2,Medium,77
56346,Student56346,Female,85,28,72,5,Medium,74
56347,Student56347,Male,90,23,92,1,Low,73
56348,Student56348,Male,85,23,85,3,High,77
56349,Student56349,Female,95,17,68,5,Medium,74
56350,Student56350,Male,78,5,95,0,Medium,68
56351,Student56351,Male,75,6,93,5,High,75
56352,Student56352,Female,75,24,77,2,High,73
56353,Student56353,Male,99,34,90,1,Medium,83
56354,Student56354,Male,91,10,66,4,High,69
56355,Student56355,Male,95,8,60,2,High,69
56356,Student56356,Male,97,12,79,4,High,78
56357,Student56357,Female,88,31,95,1,Medium,76
56358,Student56358,Male,71,9,73,2,High,65
56359,Student56359,Male,87,24,87,1,Medium,74
56360,Student56360,Female,77,20,82,2,Medium,70
56361,Student56361,Female,76,7,86,1,Low,60
56362,Student56362,Male,80,31,87,1,Low,73
56363,Student56363,Male,91,30,74,3,Low,74
56364,Student56364,Male,100,20,94,2,High,88
56365,Student56365,Female,78,24,90,4,High,81
56366,Student56366,Female,94,27,67,3,Low,73
56367,Student56367,Male,99,11,83,0,High,75
56368,Student56368,Male,81,25,66,0,Medium,62
56369,Student56369,Female,86,27,67,5,Medium,76
56370,Student56370,Male,84,17,76,5,High,77
56371,Student56371,Male,82,32,85,5,Low,79
56372,Student56372,Male,91,12,65,3,Low,63
56373,Student56373,Female,70,25,72,0,High,65
56374,Student56374,Male,100,13,78,5,Low,77
56375,Student56375,Female,93,35,66,5,High,77
56376,Student56376,Male,86,17,86,5,Medium,82
56377,Student56377,Female,82,31,74,5,Medium,79
56378,Student56378,Male,90,25,95,1,Low,72
56379,Student56379,Female,84,29,75,2,High,72
56380,Student56380,Female,84,18,72,4,Low,65
56381,Student56381,Male,90,8,76,5,High,81
56382,Student56382,Female,86,19,66,5,Low,68
56383,Student56383,Male,96,27,84,4,High,85
56384,Student56384,Female,85,18,81,1,High,76
56385,Student56385,Female,79,16,71,3,Medium,68
56386,Student56386,Female,97,28,94,3,Medium,82
56387,Student56387,Male,95,26,81,5,High,84
56388,Student56388,Female,80,17,80,0,High,71
56389,Student56389,Female,84,19,74,5,High,80
56390,Student56390,Male,91,28,79,4,High,80
56391,Student56391,Male,70,17,94,4,Low,72
56392,Student56392,Female,92,9,83,0,High,73
56393,Student56393,Female,95,35,94,2,Low,79
56394,Student56394,Male,91,5,87,5,Low,74
56395,Student56395,Female,85,31,61,1,High,71
56396,Student56396,Male,77,26,83,2,Medium,75
56397,Student56397,Male,75,27,73,4,Low,65
56398,Student56398,Male,97,18,85,2,Low,70
56399,Student56399,Female,74,22,70,3,High,70
56400,Student56400,Female,86,28,90,4,Low,75
56401,Student56401,Male,93,26,95,1,Low,76
56402,Student56402,Female,82,8,81,0,Medium,63
56403,Student56403,Male,86,26,76,4,Medium,76
56404,Student56404,Male,84,28,63,5,High,79
56405,Student56405,Male,80,34,76,1,Medium,73
56406,Student56406,Female,74,32,78,1,High,70
56407,Student56407,Male,74,6,88,5,High,75
56408,Student56408,Male,79,22,62,4,High,71
56409,Student56409,Male,90,32,77,1,High,75
56410,Student56410,Female,91,33,80,5,High,81
56411,Student56411,Male,88,15,71,3,Medium,69
56412,Student56412,Male,70,26,63,3,Low,56
56413,Student56413,Male,73,11,72,5,Medium,67
56414,Student56414,Female,76,5,76,4,Medium,63
56415,Student56415,Male,76,21,95,3,Medium,71
56416,Student56416,Male,78,34,87,3,Medium,75
56417,Student56417,Male,92,27,85,5,Medium,82
56418,Student56418,Female,79,22,73,2,High,66
56419,Student56419,Female,92,24,90,2,Medium,82
56420,Student56420,Male,82,21,61,3,Low,61
56421,Student56421,Male,91,21,72,4,High,75
56422,Student56422,Female,88,18,79,3,High,76
56423,Student56423,Male,90,26,75,4,Medium,74
56424,Student56424,Female,77,14,84,0,Medium,65
56425,Student56425,Female,86,34,76,5,High,83
56426,Student56426,Male,76,15,74,3,Medium,65
56427,Student56427,Male,91,29,89,4,High,81
56428,Student56428,Male,76,34,68,1,Medium,62
56429,Student56429,Male,98,17,72,1,Low,64
56430,Student56430,Female,99,29,67,4,Medium,80
56431,Student56431,Male,100,33,74,1,Medium,82
56432,Student56432,Male,93,17,66,3,Low,71
56433,Student56433,Female,72,22,77,4,High,72
56434,Student56434,Female,80,7,77,5,Low,64
56435,Student56435,Female,84,7,95,2,High,74
56436,Student56436,Male,88,15,73,2,Medium,73
56437,Student56437,Male,76,33,61,4,Medium,66
56438,Student56438,Male,77,20,85,0,High,72
56439,Student56439,Male,75,12,85,4,Medium,75
56440,Student56440,Male,83,13,87,4,Medium,71
56441,Student56441,Male,97,12,95,0,High,80
56442,Student56442,Female,77,25,79,2,High,74
56443,Student56443,Female,90,31,75,0,Medium,70
56444,Student56444,Male,85,27,86,1,High,80
56445,Student56445,Female,71,24,62,1,High,59
56446,Student56446,Female,97,24,89,3,Medium,86
56447,Student56447,Female,80,31,68,2,Low,67
56448,Student56448,Female,70,23,89,5,Medium,73
56449,Student56449,Female,78,34,76,1,Medium,68
56450,Student56450,Female,78,13,79,2,Medium,65
56451,Student56451,Male,73,27,73,5,High,69
56452,Student56452,Female,90,30,72,5,Medium,81
56453,Student56453,Female,91,5,66,4,High,72
56454,Student56454,Female,100,11,79,1,Medium,69
56455,Student56455,Male,74,13,81,1,Low,61
56456,Student56456,Male,94,8,68,5,Medium,77
56457,Student56457,Male,85,9,88,4,Low,67
56458,Student56458,Male,77,33,78,1,Medium,65
56459,Student56459,Male,94,13,62,1,High,73
56460,Student56460,Female,90,35,65,2,High,79
56461,Student56461,Male,72,29,77,3,Medium,72
56462,Student56462,Male,94,30,84,2,Medium,76
56463,Student56463,Female,91,12,86,1,Low,67
56464,Student56464,Male,98,21,93,3,Low,80
56465,Student56465,Female,76,30,74,4,High,72
56466,Student56466,Male,97,6,69,2,High,74
56467,Student56467,Female,83,23,65,3,High,67
56468,Student56468,Male,98,10,78,3,High,82
56469,Student56469,Male,80,33,79,0,Low,63
56470,Student56470,Male,87,16,65,2,Low,64
56471,Student56471,Female,96,19,85,5,High,84
56472,Student56472,Male,73,8,61,2,High,56
56473,Student56473,Female,80,25,71,0,Low,64
56474,Student56474,Female,100,35,66,1,Low,74
56475,Student56475,Male,81,24,71,0,Medium,63
56476,Student56476,Male,96,16,73,5,High,77
56477,Student56477,Female,70,17,91,3,Medium,68
56478,Student56478,Female,92,21,78,1,Low,70
56479,Student56479,Female,91,28,90,0,High,75
56480,Student56480,Female,91,5,65,4,High,74
56481,Student56481,Male,76,7,93,4,Medium,68
56482,Student56482,Female,80,35,74,3,High,80
56483,Student56483,Female,86,9,93,0,Low,64
56484,Student56484,Female,97,24,95,4,Medium,85
56485,Student56485,Male,74,26,61,5,Medium,65
56486,Student56486,Male,82,31,82,0,High,69
56487,Student56487,Female,84,20,81,0,High,68
56488,Student56488,Male,81,25,82,3,Low,68
56489,Student56489,Male,97,27,63,1,High,77
56490,Student56490,Female,77,7,72,2,Low,59
56491,Student56491,Male,88,8,63,0,Medium,64
56492,Student56492,Male,76,16,84,3,Medium,72
56493,Student56493,Male,98,5,66,3,High,77
56494,Student56494,Male,73,16,84,5,Low,65
56495,Student56495,Male,84,9,84,2,High,76
56496,Student56496,Male,86,19,79,1,High,76
56497,Student56497,Female,85,15,83,4,High,81
56498,Student56498,Female,91,30,69,3,High,81
56499,Student56499,Male,77,6,95,2,Medium,72
56500,Student56500,Male,99,10,66,4,High,76
56501,Student56501,Female,78,9,67,0,Medium,57
56502,Student56502,Female,98,27,61,3,High,74
56503,Student56503,Male,84,13,93,1,Low,65
56504,Student56504,Female,86,15,87,0,Low,63
56505,Student56505,Male,74,6,66,4,High,69
56506,Student56506,Female,78,15,68,3,Medium,64
56507,Student56507,Female,93,8,83,0,Medium,74
56508,Student56508,Male,77,10,67,2,High,68
56509,Student56509,Female,70,21,81,3,High,69
56510,Student56510,Female,72,29,61,3,High,69
56511,Student56511,Female,88,15,85,4,Low,76
56512,Student56512,Female,73,32,60,1,Medium,58
56513,Student56513,Male,70,6,79,5,Medium,66
56514,Student56514,Male,94,5,76,5,Medium,73
56515,Student56515,Male,89,14,68,0,Medium,64
56516,Student56516,Male,71,20,66,2,High,62
56517,Student56517,Male,81,13,75,5,Low,64
56518,Student56518,Male,89,31,91,1,Medium,81
56519,Student56519,Male,97,10,80,0,High,70
56520,Student56520,Female,97,33,62,0,High,73
56521,Student56521,Female,84,5,83,2,Medium,65
56522,Student56522,Female,73,18,61,4,Low,59
56523,Student56523,Female,74,15,62,3,High,61
56524,Student56524,Female,84,30,79,2,Medium,76
56525,Student56525,Male,77,8,74,3,Medium,63
56526,Student56526,Female,95,30,89,0,Low,79
56527,Student56527,Female,93,12,82,5,Low,79
56528,Student56528,Female,73,6,83,0,Low,61
56529,Student56529,Female,89,15,87,2,Medium,75
56530,Student56530,Male,96,15,67,0,High,74
56531,Student56531,Female,95,20,75,2,Medium,76
56532,Student56532,Male,70,8,82,1,Low,56
56533,Student56533,Female,90,21,67,3,High,76
56534,Student56534,Male,89,19,66,5,Low,73
56535,Student56535,Male,87,10,78,2,Low,63
56536,Student56536,Male,72,23,71,2,High,69
56537,Student56537,Female,78,16,81,3,Medium,69
56538,Student56538,Male,94,7,67,1,Medium,67
56539,Student56539,Female,83,21,77,2,Medium,74
56540,Student56540,Male,79,31,77,1,High,69
56541,Student56541,Male,95,29,64,4,Medium,74
56542,Student56542,Male,82,27,75,0,High,73
56543,Student56543,Female,71,29,95,3,High,74
56544,Student56544,Male,71,31,73,0,High,63
56545,Student56545,Female,72,35,94,2,Medium,70
56546,Student56546,Male,76,21,70,4,Medium,66
56547,Student56547,Male,91,33,63,5,Medium,76
56548,Student56548,Female,81,15,76,2,Medium,67
56549,Student56549,Male,97,10,63,5,High,79
56550,Student56550,Female,79,11,68,2,Low,56
56551,Student56551,Female,72,19,83,2,High,73
56552,Student56552,Female,98,14,67,0,High,73
56553,Student56553,Male,83,27,82,0,Medium,72
56554,Student56554,Female,85,12,87,3,Medium,69
56555,Student56555,Male,97,22,67,5,High,83
56556,Student56556,Male,90,17,85,4,Medium,80
56557,Student56557,Female,89,33,88,1,Medium,78
56558,Student56558,Male,80,33,85,5,Medium,76
56559,Student56559,Male,84,5,74,2,Medium,63
56560,Student56560,Male,97,32,69,3,Medium,80
56561,Student56561,Female,86,13,60,5,Medium,68
56562,Student56562,Female,94,34,93,0,High,84
56563,Student56563,Male,97,24,71,5,Medium,76
56564,Student56564,Male,98,12,85,5,High,80
56565,Student56565,Female,84,20,95,3,High,81
56566,Student56566,Female,85,16,85,5,Medium,76
56567,Student56567,Female,99,7,66,2,High,69
56568,Student56568,Female,84,5,92,2,High,77
56569,Student56569,Female,94,20,86,3,Medium,76
56570,Student56570,Female,81,13,71,1,High,69
56571,Student56571,Male,88,30,73,1,High,74
56572,Student56572,Female,81,14,76,1,High,70
56573,Student56573,Female,75,33,90,1,High,77
56574,Student56574,Male,89,33,65,4,High,77
56575,Student56575,Male,71,33,86,5,Medium,78
56576,Student56576,Female,97,23,77,4,Medium,80
56577,Student56577,Female,92,25,93,5,High,91
56578,Student56578,Male,97,16,66,2,Low,69
56579,Student56579,Female,85,29,70,2,Medium,68
56580,Student56580,Male,80,26,72,3,High,76
56581,Student56581,Female,81,12,78,4,Medium,72
56582,Student56582,Male,84,15,86,0,Low,68
56583,Student56583,Male,79,12,70,3,High,70
56584,Student56584,Male,94,11,87,4,Medium,77
56585,Student56585,Male,73,11,70,3,High,69
56586,Student56586,Female,91,31,84,5,Medium,87
56587,Student56587,Female,95,19,76,4,Medium,80
56588,Student56588,Female,75,30,85,5,Medium,77
56589,Student56589,Male,88,28,66,1,High,74
